
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
139	1	0.258322	719849.834961	719849.833008	720124.293213	720124.291016	2	2	0.533947	721125.456055	721125.447998	721668.385010	721668.382080	00002	f	1970-01	49.315753	1
140	1	0.676879	724183.257080	724183.254150	724876.318115	724876.317139	2	2	1.040825	725884.751221	725884.737061	726940.304199	726940.303223	00002	f	1970-01	49.315753	1
141	1	1.258529	729449.947266	729449.944092	730724.626221	730724.624023	2	2	0.566814	731734.392090	731734.385010	732316.399170	732316.396973	00002	f	1970-01	49.315753	0
142	1	0.642798	734833.385986	734833.383057	735492.419922	735492.417236	2	2	0.727191	736493.382080	736493.375000	737228.348145	737228.347168	00002	f	1970-01	49.315753	0
143	1	0.622848	739733.427979	739733.426025	740372.410156	740372.406982	2	2	1.765427	741373.719971	741373.712158	743148.463135	743148.461182	00002	f	1970-01	49.315753	0
144	1	0.449440	745666.880127	745666.877197	746132.431152	746132.430176	2	1	0.486852	747134.673096	747134.665039	747636.594971	747636.593994	00002	f	1970-01	49.315753	1
145	1	0.502125	750150.268066	750150.265869	750668.510986	750668.510010	2	1	0.585332	751669.678955	751669.671143	752268.510254	752268.508057	00002	f	1970-01	49.315753	0
146	1	0.892788	754783.665039	754783.663086	755692.593994	755692.593262	2	2	0.847264	756693.665039	756693.656982	757548.629150	757548.613037	00002	f	1970-01	49.315753	0
147	2	0.305377	760067.361084	760067.358154	760388.632080	760388.631104	3	2	0.524724	761389.706299	761389.697998	761924.786133	761924.783936	00002	f	1970-01	49.315753	0
148	2	0.337984	764450.356934	764450.355225	764804.575928	764804.574951	2	1	2.187924	765805.741211	765805.732910	768004.639160	768004.636963	00002	f	1970-01	49.315753	0
149	2	0.447290	770517.225098	770517.223145	770980.628906	770980.627197	3	1	0.924538	771981.679932	771981.672119	772924.673096	772924.672119	00002	f	1970-01	49.315753	1
150	2	0.714848	775434.298096	775434.294922	776164.974121	776164.972168	3	1	0.949305	777168.489990	777168.482178	778132.890869	778132.890137	00002	f	1970-01	49.315753	1
151	2	0.593977	780650.578125	780650.574951	781260.791016	781260.789062	3	1	0.537121	782268.577148	782268.569092	782820.765137	782820.763184	00002	f	1970-01	49.315753	1
